,mileage,make,model,fuel,gear,offerType,price,hp,year
44937,9434,2,92,0,1,0,16990,131.0,2020
44938,10200,16,114,0,0,3,16990,99.0,2020
44939,13500,16,114,0,0,0,16990,140.0,2020
44940,23406,12,18,0,0,0,16990,150.0,2020
44941,14,16,114,0,0,1,16990,110.0,2020
44942,10071,2,2,0,0,0,16990,140.0,2020
44943,6350,5,16,0,1,3,16998,101.0,2020
44944,14406,5,16,0,1,0,17250,131.0,2020
44945,14500,15,100,2,0,2,17255,116.0,2020
44946,3000,21,69,4,1,2,17390,82.0,2020
44947,9646,2,92,0,0,2,17480,91.0,2020
44948,4929,7,43,1,0,3,18550,125.0,2020
44949,1707,7,43,1,0,3,18950,125.0,2020
44950,11000,7,24,0,1,2,18990,125.0,2020
44951,99,10,195,2,0,1,18990,120.0,2020
44952,99,10,195,0,0,1,18990,120.0,2020
44953,22487,17,187,2,0,0,19270,116.0,2020
44954,7841,2,91,0,1,0,19290,131.0,2020
44955,8873,2,91,0,1,0,19290,131.0,2020
44956,15702,2,91,0,1,0,19290,131.0,2020
44957,13125,2,91,0,1,0,19290,131.0,2020
44958,19075,7,113,0,0,3,19350,125.0,2020
44959,22360,11,302,2,0,3,19440,116.0,2020
44960,15309,7,112,0,0,0,19450,140.0,2020
44961,25555,7,123,0,0,0,19450,150.0,2020
44962,5,10,195,0,0,1,19690,120.0,2020
44963,25180,11,-1,2,0,3,19840,136.0,2020
44964,9570,6,7,2,1,2,19850,116.0,2020
44965,20,16,139,0,0,1,19890,120.0,2020
44966,13934,7,24,0,0,0,19950,125.0,2020
44967,23999,17,187,0,1,0,19970,150.0,2020
44968,10789,0,97,2,0,0,24450,102.0,2020
44969,6449,6,130,2,0,1,24490,116.0,2020
44970,10000,2,2,0,1,2,24660,140.0,2020
44971,3846,9,39,0,1,3,24689,150.0,2020
44972,8705,9,143,0,1,0,24763,150.0,2020
44973,7255,7,79,1,1,3,24851,140.0,2020
44974,14000,0,0,0,0,0,24874,150.0,2020
44975,3500,2,262,0,1,2,24960,159.0,2020
44976,999,2,98,4,1,2,24970,136.0,2020
44977,5300,2,262,2,1,2,24970,116.0,2020
44978,47140,7,37,0,0,0,24990,165.0,2020
44979,6211,13,141,0,1,0,25405,140.0,2020
44980,7000,2,2,0,1,2,25460,140.0,2020
44981,5000,0,0,2,0,2,25490,116.0,2020
44988,12817,2,2,0,0,0,17489,140.0,2020
44989,20810,2,2,0,0,0,17489,140.0,2020
44990,11377,2,92,0,1,0,17489,131.0,2020
44991,19630,2,91,0,0,0,17489,101.0,2020
44992,22018,2,2,0,0,0,17489,140.0,2020
44993,12217,12,18,0,0,0,17489,131.0,2020
44994,18250,15,100,2,0,2,17580,116.0,2020
44995,15522,2,2,0,0,0,17591,140.0,2020
44996,1800,0,12,0,0,0,17600,95.0,2020
44997,14266,2,206,2,0,0,17791,116.0,2020
44998,11072,2,206,2,0,0,17791,116.0,2020
44999,12699,2,206,2,0,0,17791,116.0,2020
45000,12393,2,206,2,0,0,17791,116.0,2020
45001,11072,2,206,2,0,0,17791,116.0,2020
45002,14266,2,206,2,0,0,17791,116.0,2020
45003,11395,2,206,2,0,0,17791,116.0,2020
45004,12699,2,206,2,0,0,17791,116.0,2020
45005,12652,2,2,0,0,0,17791,140.0,2020
45006,10397,2,2,2,0,0,17791,116.0,2020
45007,2244,5,16,0,1,0,17950,131.0,2020
45008,23999,17,187,0,1,0,19970,150.0,2020
45009,2145,16,132,1,1,2,20290,105.0,2020
45010,19239,7,123,0,0,0,20450,150.0,2020
45011,29453,17,288,0,0,0,20450,150.0,2020
45012,23330,0,200,0,0,0,20470,116.0,2020
45013,10500,0,34,0,1,0,20470,150.0,2020
45014,23775,23,73,0,1,0,20490,182.0,2020
45015,15690,23,73,0,1,0,20490,182.0,2020
45016,5299,16,139,0,1,2,20590,105.0,2020
45017,25720,0,34,0,1,0,20740,150.0,2020
45018,4670,0,229,0,1,3,20930,116.0,2020
45019,31407,17,288,0,0,0,20950,150.0,2020
45020,19660,17,288,0,0,0,20950,150.0,2020
45021,15220,23,73,0,0,0,20980,182.0,2020
45022,99,31,270,0,0,1,20990,120.0,2020
45023,99,31,270,0,0,1,20990,120.0,2020
45024,23930,17,76,0,0,3,21350,150.0,2020
45025,19610,17,76,0,0,3,21350,150.0,2020
45026,6500,0,215,0,0,0,21450,116.0,2020
45047,50,6,130,2,0,1,21599,116.0,2020
45048,3420,0,229,0,1,0,21740,116.0,2020
45049,18530,0,215,0,1,0,21740,150.0,2020
45050,12553,23,85,1,1,0,21790,98.0,2020
45051,6,30,204,0,0,1,21790,120.0,2020
45052,2650,7,113,1,0,3,21950,125.0,2020
45053,3000,6,7,0,0,2,21950,150.0,2020
45054,1001,2,98,4,1,2,21980,135.0,2020
45055,10281,7,123,0,0,0,22450,150.0,2020
45056,8189,0,0,0,0,0,22630,131.0,2020
45057,8902,37,369,0,0,2,22790,165.0,2020
45058,6900,9,143,0,1,3,22890,150.0,2020
45059,19705,7,123,0,0,0,22950,150.0,2020
45060,5,10,296,0,1,1,23290,151.0,2020
45061,20,6,7,0,1,1,23482,150.0,2020
45062,99,10,296,0,1,1,23490,151.0,2020
45063,99,31,270,0,0,1,23490,120.0,2020
45064,8901,30,204,0,0,2,23590,120.0,2020
45065,9770,0,34,2,1,0,23740,150.0,2020
45066,6220,0,229,0,1,0,23740,116.0,2020
45087,11220,5,306,0,0,0,18650,110.0,2020
45088,17800,0,12,0,0,3,18679,95.0,2020
45089,9000,17,187,0,1,2,18744,116.0,2020
45090,2500,17,187,0,1,0,18744,116.0,2020
45091,1000,2,92,1,1,0,18790,91.0,2020
45092,14022,2,2,0,1,0,18790,140.0,2020
45093,2908,21,69,4,1,3,18800,82.0,2020
45094,8620,5,16,0,1,0,18850,131.0,2020
45095,10,5,22,2,0,0,18850,122.0,2020
45096,14196,2,2,0,1,0,18890,140.0,2020
45097,12511,2,92,0,0,2,18980,91.0,2020
45098,13701,2,2,2,0,0,19490,116.0,2020
45099,19240,17,76,0,0,3,19490,150.0,2020
45100,12970,2,2,2,0,0,19490,116.0,2020
45101,10500,0,97,2,0,0,19500,102.0,2020
45102,52,0,12,0,1,3,19594,95.0,2020
45103,10000,0,215,0,0,0,19679,116.0,2020
45104,27800,0,34,0,0,0,19780,116.0,2020
45105,10942,2,2,0,0,0,19790,140.0,2020
45106,6900,30,204,2,0,2,23790,120.0,2020
45107,18850,11,300,2,0,3,23840,136.0,2020
45108,14000,25,257,0,1,2,23890,150.0,2020
45109,1297,7,113,1,0,3,23950,155.0,2020
45110,4302,7,24,2,0,3,23950,150.0,2020
45111,9242,7,24,2,0,3,23950,150.0,2020
45112,5005,0,229,0,1,0,23970,116.0,2020
45113,99,31,270,0,0,1,23990,120.0,2020
45114,5000,6,7,0,0,2,23999,179.0,2020
45115,9403,7,24,2,1,3,24250,150.0,2020
45116,20,16,139,0,1,1,24303,177.0,2020
45117,8760,7,24,2,1,3,24350,150.0,2020
45118,7010,11,302,2,1,3,24440,136.0,2020
45119,8295,7,24,2,1,0,24450,150.0,2020
45120,585,10,509,2,0,2,24490,120.0,2020
45121,8505,7,123,0,0,3,24550,150.0,2020
45122,7274,7,24,1,0,3,24550,155.0,2020
45123,19060,11,302,0,1,3,24840,140.0,2020
45124,8902,13,23,0,1,0,24880,140.0,2020
45125,10300,7,24,0,1,3,24950,150.0,2020
45146,6620,2,91,0,1,0,19790,131.0,2020
45147,5000,17,332,2,0,2,19870,116.0,2020
45148,13073,2,91,0,1,0,19890,131.0,2020
45149,6920,7,113,0,0,0,19900,125.0,2020
45150,20427,18,82,0,0,0,19949,131.0,2020
45151,150,17,187,0,0,1,19979,116.0,2020
45152,3509,21,63,4,1,3,19980,82.0,2020
45153,10,18,168,0,0,2,19989,110.0,2020
45154,9443,2,91,0,1,0,19990,131.0,2020
45155,10527,2,2,0,0,0,19990,140.0,2020
45156,19,16,114,0,0,1,19990,159.0,2020
45157,9,1,38,0,0,1,19990,131.0,2020
45158,4,0,0,0,0,1,19990,110.0,2020
45159,8200,16,114,0,0,0,19990,140.0,2020
45160,9500,2,92,0,0,2,20080,91.0,2020
45161,4800,17,187,6,0,2,20439,90.0,2020
45162,10850,1,38,0,0,0,20449,150.0,2020
45163,5,18,168,0,0,2,20530,110.0,2020
45164,100,2,92,0,0,1,20580,91.0,2020
45165,13911,7,79,1,1,3,24950,140.0,2020
45166,8144,7,24,2,1,3,24950,150.0,2020
45167,3974,0,0,0,0,3,24990,131.0,2020
45168,99,31,270,0,0,1,24990,120.0,2020
45169,18441,6,130,0,0,3,25450,179.0,2020
45170,22026,7,24,2,1,3,25550,150.0,2020
45204,4760,12,18,0,0,0,20790,150.0,2020
45205,1680,0,0,0,0,3,20889,131.0,2020
45206,12612,12,18,0,0,0,20890,131.0,2020
45207,15094,2,91,0,1,0,20890,131.0,2020
45208,11264,2,91,0,1,0,20890,131.0,2020
45209,1248,2,91,0,1,0,20890,131.0,2020
45210,5843,2,91,0,1,0,20890,131.0,2020
45211,14069,2,91,0,1,0,20890,131.0,2020
45212,5773,0,12,0,1,0,20925,95.0,2020
45213,7635,7,112,0,1,3,20970,125.0,2020
45214,42561,2,5,0,1,0,20990,159.0,2020
45215,12810,2,91,0,1,0,20990,131.0,2020
45216,9000,16,114,0,1,0,21121,140.0,2020
45217,5894,0,229,0,1,0,21190,116.0,2020
45218,13500,16,114,0,1,3,21290,140.0,2020
45219,7200,0,0,0,0,3,21340,90.0,2020
45220,8571,2,91,0,1,0,21490,131.0,2020
45221,8850,16,114,0,1,3,21490,141.0,2020
45222,13012,2,91,0,1,0,21490,131.0,2020
45223,11378,2,91,0,1,0,21490,131.0,2020
45242,14,16,114,0,1,0,19900,120.0,2021
45243,20,3,83,0,0,2,19990,101.0,2021
45244,11,22,201,0,0,1,20490,117.0,2021
45245,50,22,72,0,0,1,21400,140.0,2021
45246,3000,6,7,2,0,2,21900,116.0,2021
45247,100,22,72,0,0,1,21990,140.0,2021
45248,50,22,201,0,0,2,22990,114.0,2021
45249,50,22,72,0,0,1,23400,140.0,2021
45250,50,22,201,0,1,2,23970,117.0,2021
45251,2000,6,199,4,1,2,24980,145.0,2021
45252,3900,22,201,0,1,2,24990,117.0,2021
45253,50,22,72,0,0,1,25160,140.0,2021
45254,250,19,178,0,0,2,25357,129.0,2021
45255,50,22,72,0,0,2,25520,140.0,2021
45282,99,10,106,1,0,1,12990,71.0,2021
45283,99,10,106,1,0,1,12990,71.0,2021
45284,99,10,106,1,0,1,12990,71.0,2021
45285,99,10,106,1,0,1,12990,71.0,2021
45286,99,10,106,1,0,1,12990,71.0,2021
45287,25,25,105,0,1,1,13170,71.0,2021
45288,10,0,47,0,0,3,13333,65.0,2021
45289,10,0,47,0,0,3,13333,65.0,2021
45290,10,0,47,0,0,3,13333,65.0,2021
45291,15,10,106,0,0,1,13555,69.0,2021
45292,500,11,17,0,0,2,13590,67.0,2021
45293,15,10,106,0,0,1,13595,69.0,2021
45294,15,10,106,0,0,1,13595,69.0,2021
45295,100,17,52,0,0,1,13780,60.0,2021
45296,15,10,106,0,0,1,13795,69.0,2021
45297,100,17,52,0,0,1,13880,60.0,2021
45298,100,17,52,0,0,1,13880,60.0,2021
45299,100,17,52,0,0,1,13880,60.0,2021
45300,500,18,162,0,0,2,13940,72.0,2021
45301,10,18,162,0,0,2,13940,72.0,2021
45320,10,4,66,0,0,1,9480,72.0,2021
45321,10,4,66,0,0,1,9480,72.0,2021
45342,10,18,162,0,0,1,13940,72.0,2021
45343,99,10,106,1,0,1,13990,71.0,2021
45344,1600,18,162,0,0,2,13990,72.0,2021
45345,99,10,106,1,0,1,13990,71.0,2021
45346,99,10,106,1,0,1,13990,71.0,2021
45347,99,10,106,1,0,1,13990,71.0,2021
45348,99,10,106,1,0,1,13990,71.0,2021
45349,99,10,106,1,0,1,13990,71.0,2021
45350,908,22,101,0,0,2,14199,92.0,2021
45351,15,10,158,0,0,1,14255,69.0,2021
45352,99,10,106,1,0,1,14290,71.0,2021
45353,99,10,106,1,0,1,14290,71.0,2021
45354,99,10,106,1,0,1,14290,71.0,2021
45355,99,10,106,1,0,1,14290,71.0,2021
45356,99,10,106,1,0,1,14290,71.0,2021
45357,200,19,59,1,0,0,14290,83.0,2021
45358,200,19,59,0,0,2,14290,83.0,2021
45359,50,10,106,0,0,1,14299,69.0,2021
45360,99,10,106,1,0,1,14490,71.0,2021
45361,99,10,106,1,0,1,14490,71.0,2021
45362,10,4,66,0,0,1,9480,72.0,2021
45363,5,4,66,0,0,1,9690,72.0,2021
45364,4,4,66,0,0,1,9755,72.0,2021
45365,10,4,66,0,0,1,9780,72.0,2021
45366,10,4,66,0,0,1,9780,72.0,2021
45367,15,4,66,0,0,0,9890,72.0,2021
45368,5,4,66,0,0,1,9980,72.0,2021
45369,3,4,66,0,0,1,9980,72.0,2021
45370,10,4,66,0,0,1,9990,72.0,2021
45371,2,4,66,0,0,0,10100,72.0,2021
45372,939,25,105,0,0,2,10340,71.0,2021
45373,1490,2,102,0,0,2,10580,65.0,2021
45374,5,10,169,0,0,1,10790,69.0,2021
45375,100,2,102,0,0,1,10980,65.0,2021
45376,10,4,66,0,0,1,10989,72.0,2021
45377,10,4,66,0,0,1,10989,72.0,2021
45378,1490,2,102,0,0,2,11180,65.0,2021
45379,1490,2,102,0,0,2,11180,65.0,2021
45380,1490,2,102,0,0,2,11180,65.0,2021
45381,1490,2,102,0,0,2,11180,65.0,2021
45402,99,10,106,1,0,1,14490,71.0,2021
45403,99,10,106,1,0,1,14490,71.0,2021
45404,99,10,106,1,0,1,14490,71.0,2021
45405,15,16,68,0,0,1,14490,67.0,2021
45406,99,10,106,1,0,1,14490,71.0,2021
45407,15,16,68,0,0,1,14490,67.0,2021
45408,99,10,106,1,0,1,14490,71.0,2021
45409,99,10,106,1,0,1,14490,71.0,2021
45410,99,10,106,1,0,1,14490,71.0,2021
45411,99,10,106,1,0,1,14490,71.0,2021
45412,99,10,106,1,0,1,14490,71.0,2021
45413,99,10,106,1,0,1,14490,71.0,2021
45414,99,10,106,1,0,1,14490,71.0,2021
45415,99,10,106,1,0,1,14490,71.0,2021
45416,99,10,106,1,0,1,14490,71.0,2021
45417,5,10,158,0,0,1,14495,69.0,2021
45418,1606,22,101,0,0,2,14499,92.0,2021
45419,150,10,106,1,0,2,14555,69.0,2021
45420,100,17,52,0,0,1,14580,60.0,2021
45421,35,11,17,0,0,1,14640,84.0,2021
45422,10,4,66,0,0,1,11189,72.0,2021
45423,10,4,66,0,0,1,11189,72.0,2021
45424,100,2,102,0,0,1,11380,65.0,2021
45425,10,4,66,0,0,1,11389,72.0,2021
45426,10,4,66,0,0,1,11389,72.0,2021
45427,10,4,66,0,0,1,11390,72.0,2021
45428,100,2,102,0,0,1,11480,65.0,2021
45429,100,2,102,0,0,1,11480,65.0,2021
45430,100,2,102,0,0,1,11480,65.0,2021
45431,100,2,102,0,0,1,11480,65.0,2021
45432,15,11,17,0,0,3,11490,67.0,2021
45433,100,2,102,0,0,1,11580,65.0,2021
45434,10,4,66,0,0,1,11590,72.0,2021
45435,10,10,106,1,0,1,11688,69.0,2021
45436,5,10,70,0,0,1,11700,69.0,2021
45437,4000,2,102,0,0,2,11760,65.0,2021
45438,5,4,66,0,0,1,11790,72.0,2021
45439,10,4,66,0,1,1,11790,72.0,2021
45440,5,10,70,0,0,1,11800,69.0,2021
45441,10,10,70,0,0,1,11800,69.0,2021
45461,100,17,52,0,0,1,14680,60.0,2021
45462,100,17,52,0,0,1,14680,60.0,2021
45463,100,17,52,0,0,1,14680,60.0,2021
45464,300,7,43,0,0,2,14700,75.0,2021
45465,300,7,43,0,0,2,14700,75.0,2021
45466,15,10,106,1,0,2,14775,69.0,2021
45467,250,10,106,1,0,2,14775,69.0,2021
45468,5,12,61,0,0,1,14850,91.0,2021
45469,99,10,158,1,0,1,14990,71.0,2021
45470,300,16,86,0,0,2,14990,84.0,2021
45471,99,10,158,1,0,1,14990,71.0,2021
45472,99,10,158,1,0,1,14990,71.0,2021
45473,99,10,158,1,0,1,14990,71.0,2021
45474,100,0,47,0,0,2,14990,65.0,2021
45475,3000,16,68,0,0,2,14990,67.0,2021
45476,5,10,158,0,0,1,14995,69.0,2021
45477,5,10,158,0,0,1,14995,69.0,2021
45478,5,10,158,0,0,1,15255,69.0,2021
45479,5,10,158,0,0,1,15394,69.0,2021
45480,100,17,52,0,0,1,15480,95.0,2021
45481,10,5,16,0,0,1,11877,75.0,2021
45482,1490,2,102,0,0,2,11880,65.0,2021
45483,10,4,66,0,0,1,11989,72.0,2021
45484,10,4,66,0,0,1,11989,72.0,2021
45485,10,4,66,0,0,1,11989,72.0,2021
45486,10,4,66,0,0,1,11989,72.0,2021
45487,10,4,66,0,0,1,11989,72.0,2021
45488,10,4,66,0,0,1,11989,72.0,2021
45489,5,4,66,0,0,1,11990,72.0,2021
45490,10,4,66,0,0,1,11990,72.0,2021
45491,10,4,66,0,0,1,11990,72.0,2021
45492,9,10,70,0,0,1,11990,69.0,2021
45493,1490,2,102,0,0,2,12180,73.0,2021
45494,10,4,66,0,0,1,12189,72.0,2021
45495,10,4,66,0,0,1,12189,72.0,2021
45496,10,4,66,0,0,1,12189,72.0,2021
45497,10,4,66,0,0,1,12190,72.0,2021
45498,3600,25,105,0,1,0,12200,80.0,2021
45499,50,2,102,0,0,2,12260,65.0,2021
45500,4000,2,102,0,0,2,12260,65.0,2021
45519,100,17,52,0,0,1,15480,95.0,2021
45520,99,10,158,0,0,1,15490,71.0,2021
45521,99,10,158,0,0,1,15490,71.0,2021
45522,99,10,158,0,0,1,15490,71.0,2021
45523,99,10,158,0,0,1,15490,71.0,2021
45524,99,10,158,0,0,1,15490,71.0,2021
45525,99,10,158,0,0,1,15490,71.0,2021
45526,15,16,68,0,0,1,15490,67.0,2021
45527,10,22,101,0,0,2,15508,92.0,2021
45528,10,10,158,1,0,1,15550,71.0,2021
45529,10,10,158,1,0,1,15550,71.0,2021
45530,10,2,92,7,0,2,15555,101.0,2021
45531,2000,17,52,0,0,2,15580,95.0,2021
45532,8,17,52,0,0,1,15590,95.0,2021
45533,100,0,47,0,0,2,15690,65.0,2021
45534,10,2,92,7,0,2,15777,101.0,2021
45535,10,4,45,0,0,1,15780,125.0,2021
45536,7,17,52,0,0,1,15790,95.0,2021
45537,9,17,52,0,0,1,15790,95.0,2021
45538,100,19,59,1,0,2,15790,83.0,2021
45539,4000,2,102,0,0,2,12260,65.0,2021
45540,97,5,197,0,0,0,12290,73.0,2021
45541,10,11,17,0,0,1,12480,67.0,2021
45542,10,5,16,0,0,1,12488,75.0,2021
45543,10,10,106,0,0,1,12490,69.0,2021
45544,10,10,106,0,0,1,12490,69.0,2021
45545,9,0,47,0,0,0,12490,65.0,2021
45546,8,0,47,0,0,0,12490,65.0,2021
45547,14,11,17,0,0,1,12490,67.0,2021
45548,12,16,68,0,0,1,12499,67.0,2021
45549,1500,7,43,0,0,2,12580,75.0,2021
45550,10,4,66,0,1,1,12589,72.0,2021
45551,10,10,106,0,0,1,12590,69.0,2021
45552,5,10,70,0,0,1,12601,69.0,2021
45553,5,10,70,0,0,1,12601,69.0,2021
45554,5,10,70,0,0,1,12601,69.0,2021
45555,5,10,70,0,0,1,12601,69.0,2021
45556,50,17,52,0,0,1,12650,60.0,2021
45557,3000,16,68,0,0,2,12674,67.0,2021
45558,12,16,68,0,0,1,12699,67.0,2021
45578,10,19,286,1,0,2,15800,83.0,2021
45579,999,2,92,0,0,2,15890,101.0,2021
45580,99,10,158,0,0,1,15990,71.0,2021
45581,99,10,106,1,0,1,15990,71.0,2021
45582,50,17,52,0,0,1,15990,95.0,2021
45583,15,16,68,0,0,1,15990,67.0,2021
45584,5,1,53,0,0,4,15990,80.0,2021
45585,99,10,70,0,0,1,15990,86.0,2021
45586,6,17,52,0,0,1,15990,95.0,2021
45587,68,17,52,0,0,1,15990,95.0,2021
45588,9,17,52,0,0,1,15990,95.0,2021
45589,50,17,52,0,0,1,15990,95.0,2021
45590,6,17,52,0,0,2,15990,60.0,2021
45591,6,17,52,0,0,2,15990,60.0,2021
45592,15,10,158,0,0,1,15995,69.0,2021
45593,5,10,158,0,0,1,15995,69.0,2021
45594,5,10,158,0,0,1,15995,69.0,2021
45595,29,16,86,0,0,1,16190,101.0,2021
45596,50,2,92,0,0,2,16290,101.0,2021
45597,50,2,92,0,0,2,16290,101.0,2021
45598,10,3,137,0,0,1,12750,72.0,2021
45599,10,4,66,0,1,1,12789,72.0,2021
45600,25,7,43,0,0,1,12790,75.0,2021
45601,10,7,43,0,0,1,12790,75.0,2021
45602,10,4,66,0,1,1,12890,72.0,2021
45603,500,16,68,0,0,2,12990,67.0,2021
45604,10,7,43,0,0,1,12990,75.0,2021
45605,250,10,169,0,-1,2,12990,69.0,2021
45606,99,10,106,0,0,0,12990,69.0,2021
45607,100,2,102,0,0,1,13180,65.0,2021
45608,1500,25,105,0,0,2,13180,71.0,2021
45609,800,25,105,0,1,2,13180,71.0,2021
45610,10,10,106,1,0,1,13221,69.0,2021
45611,50,17,52,0,0,1,13250,95.0,2021
45612,1490,2,102,0,0,2,13280,65.0,2021
45613,100,2,102,0,0,1,13280,65.0,2021
45614,100,2,102,0,0,1,13280,65.0,2021
45615,100,2,102,0,0,1,13280,65.0,2021
45616,10,2,102,0,0,0,13290,65.0,2021
45637,50,2,92,0,0,2,16290,101.0,2021
45638,10,17,52,0,0,1,16290,95.0,2021
45639,10,12,18,5,0,1,16350,101.0,2021
45640,5,12,61,0,0,1,16350,91.0,2021
45641,5,10,158,0,0,1,16490,69.0,2021
45642,99,10,106,1,0,1,16490,71.0,2021
45643,11,6,62,1,0,1,16490,90.0,2021
45644,7,17,52,0,0,1,16590,95.0,2021
45645,5,1,53,0,0,4,16690,95.0,2021
45646,1500,17,52,0,0,2,16780,95.0,2021
45647,100,17,52,0,0,1,16780,95.0,2021
45648,2000,6,62,1,0,0,16790,90.0,2021
45649,2,12,18,0,0,1,16900,91.0,2021
45650,10,12,18,0,0,1,16950,90.0,2021
45651,10,12,18,0,0,1,16950,90.0,2021
45652,10,12,18,0,0,1,16950,90.0,2021
45653,20,6,62,0,0,1,16950,90.0,2021
45654,10,2,92,0,0,2,16970,91.0,2021
45655,10,2,92,0,0,2,16970,91.0,2021
45656,10,2,92,0,0,2,16970,91.0,2021
45657,6666,10,106,0,0,0,13300,69.0,2021
45658,10,0,12,0,0,1,13348,80.0,2021
45659,10,5,16,0,0,1,13388,75.0,2021
45660,10,10,106,0,0,1,13390,71.0,2021
45661,10,3,137,0,0,2,13390,72.0,2021
45662,10,3,137,0,0,2,13390,72.0,2021
45663,10,10,106,0,0,1,13440,71.0,2021
45664,50,17,52,0,0,1,13447,95.0,2021
45665,50,17,52,0,0,1,13447,95.0,2021
45666,50,17,52,0,0,1,13447,95.0,2021
45667,50,17,52,0,0,1,13447,95.0,2021
45668,50,17,52,0,0,1,13450,95.0,2021
45669,10,11,94,0,0,1,13480,84.0,2021
45670,10,11,17,0,0,1,13480,84.0,2021
45671,10,11,17,0,0,1,13480,84.0,2021
45672,22537,5,16,0,0,3,13490,101.0,2021
45673,3000,25,105,0,0,2,13490,71.0,2021
45674,3,10,106,0,0,1,13490,71.0,2021
45675,10,17,52,0,0,1,13577,80.0,2021
45696,10,2,92,0,0,2,16970,91.0,2021
45697,100,17,52,0,0,1,16980,95.0,2021
45698,100,17,52,0,0,1,16980,95.0,2021
45699,99,10,198,0,0,1,16990,95.0,2021
45700,99,10,198,0,0,1,16990,95.0,2021
45701,99,10,70,0,0,1,16990,86.0,2021
45702,5,10,158,0,0,1,16990,69.0,2021
45703,50,17,52,0,0,1,16990,95.0,2021
45704,1000,2,102,4,1,2,16990,82.0,2021
45705,15,16,86,1,0,1,16990,101.0,2021
45706,100,17,52,0,0,2,16990,95.0,2021
45707,20,6,62,0,0,1,16990,90.0,2021
45708,20,6,62,0,0,1,16990,90.0,2021
45709,5,10,158,0,0,1,16995,69.0,2021
45710,5,10,158,0,0,1,16995,69.0,2021
45711,5,10,158,0,0,1,16995,69.0,2021
45712,15,10,106,0,0,1,17030,69.0,2021
45713,5,10,106,0,0,1,17169,69.0,2021
45714,5,10,106,0,0,1,17169,69.0,2021
45715,500,7,43,0,0,2,17220,95.0,2021
45716,10,5,16,0,0,1,13588,75.0,2021
45717,10,5,16,0,0,1,13588,75.0,2021
45718,10,10,106,1,0,1,13590,69.0,2021
45719,10,10,106,1,0,1,13590,69.0,2021
45720,10,10,106,1,0,1,13590,69.0,2021
45721,10,10,106,1,0,1,13590,69.0,2021
45722,10,10,106,1,0,1,13590,69.0,2021
45723,10,10,106,1,0,1,13590,69.0,2021
45724,10,10,106,1,0,1,13590,69.0,2021
45725,10,10,106,1,0,1,13590,69.0,2021
45726,10,10,106,1,0,1,13590,69.0,2021
45727,10,10,106,1,0,1,13590,69.0,2021
45728,10,10,106,1,0,1,13590,69.0,2021
45729,10,5,16,0,0,1,13688,75.0,2021
45730,10,5,16,0,0,1,13688,75.0,2021
45731,10,16,68,0,0,1,13690,67.0,2021
45732,10,10,169,0,0,1,13690,69.0,2021
45733,10,10,106,1,0,1,13740,69.0,2021
45734,5,12,61,0,0,1,13750,91.0,2021
45735,75,12,61,0,0,2,13750,91.0,2021
45748,234,10,70,1,0,2,11990,69.0,2021
45749,10,10,106,0,0,1,12690,69.0,2021
45750,292,10,106,1,0,2,13690,69.0,2021
45751,3000,19,286,1,0,2,14800,83.0,2021
45752,10,10,158,0,0,1,14890,69.0,2021
45753,50,19,59,1,0,1,14990,83.0,2021
45754,20,16,86,0,0,1,15760,84.0,2021
45755,50,0,12,0,0,0,17285,95.0,2021
45756,99,0,12,0,0,1,17290,95.0,2021
45757,99,0,12,0,0,1,17290,95.0,2021
45758,99,0,12,0,0,1,17290,95.0,2021
45759,99,0,12,0,0,1,17290,95.0,2021
45760,10,0,12,0,0,3,17333,95.0,2021
45761,10,0,12,0,0,3,17333,95.0,2021
45762,10,0,12,0,0,3,17333,95.0,2021
45763,10,0,12,0,0,3,17333,95.0,2021
45764,10,0,12,0,0,3,17333,95.0,2021
45765,10,0,12,0,0,3,17333,95.0,2021
45766,50,0,12,0,0,0,17385,95.0,2021
45767,50,0,12,0,0,0,17385,95.0,2021
45768,100,0,12,0,0,2,17390,95.0,2021
45769,500,18,99,0,0,2,17440,110.0,2021
45770,10,2,92,0,0,2,17450,90.0,2021
45771,100,17,52,0,0,1,17480,95.0,2021
45772,99,10,70,0,0,1,17490,86.0,2021
45773,99,10,158,1,0,1,17490,71.0,2021
45774,99,10,158,1,0,1,17490,71.0,2021
45775,50,10,106,0,0,0,13750,71.0,2021
45776,50,10,106,0,0,0,13750,71.0,2021
45777,50,10,106,0,0,0,13750,71.0,2021
45778,50,10,106,0,0,0,13790,71.0,2021
45779,50,16,68,0,0,1,13790,67.0,2021
45780,50,10,106,0,0,0,13790,71.0,2021
45781,50,10,106,0,0,0,13790,71.0,2021
45782,50,10,106,0,0,0,13790,71.0,2021
45783,50,10,106,0,0,0,13790,71.0,2021
45784,50,10,106,0,0,0,13790,71.0,2021
45785,50,10,106,0,0,0,13790,71.0,2021
45786,0,10,106,0,0,1,13790,71.0,2021
45787,10,3,137,0,0,2,13790,72.0,2021
45788,50,16,68,0,0,1,13790,67.0,2021
45789,50,17,52,0,0,1,13850,95.0,2021
45790,10,18,162,0,0,1,13890,72.0,2021
45791,5,7,43,0,0,0,13900,75.0,2021
45792,10,10,106,0,0,1,13900,69.0,2021
45793,0,10,106,0,0,1,13900,71.0,2021
45794,10,10,70,0,0,1,13953,86.0,2021
45795,50,19,59,1,1,1,15990,83.0,2021
45796,250,16,114,0,0,1,16890,110.0,2021
